run,step,p,curvature/arith_eps,curvature/eta_star,curvature/eta_star_rho,curvature/eta_star_rho_threshold,curvature/gHg,curvature/gg,curvature/verdict_code_gradient,eta_reason,certified,eta_defined,rho_over_tau
d12-s11,1882,0.074591,,,,,,,,,False,False,
d12-s11,1882,0.10026,,,,,,,,,False,False,
d12-s11,1882,0.100293,,,,,,,,,False,False,
d12-s11,1882,0.100397,,,,,,,,,False,False,
d12-s11,1882,0.106677,,,,,,,,,False,False,
d12-s11,1882,0.150112,,,,,,,,,False,False,
d12-s11,1882,0.150306,,,,,,,,,False,False,
d12-s11,1882,0.150397,,,,,,,,,False,False,
d12-s11,1882,0.159127,,,,,,,,,False,False,
d12-s11,1882,0.200149,,,,,,,,,False,False,
d12-s11,1882,0.200319,,,,,,,,,False,False,
d12-s11,1882,0.200397,,,,,,,,,False,False,
d12-s11,1882,0.250186,,,,,,,,,False,False,
d12-s11,1882,0.250333,,,,,,,,,False,False,
d12-s11,1882,0.250397,,,,,,,,,False,False,
d12-s11,1882,0.30008,,,,,,,,,False,False,
d12-s11,1882,0.300223,,,,,,,,,False,False,
d12-s11,1882,0.300397,,,,,,,,,False,False,
d12-s11,1882,0.350074,,,,,,,,,False,False,
d12-s11,1882,0.350093,,,,,,,,,False,False,
d12-s11,1882,0.35026,,,,,,,,,False,False,
d12-s11,1882,0.350359,,,,,,,,,False,False,
d12-s11,1882,0.350397,,,,,,,,,False,False,
d12-s11,1882,0.400106,,,,,,,,,False,False,
d12-s11,1882,0.400112,,,,,,,,,False,False,
d12-s11,1882,0.400397,,,,,,,,,False,False,
d12-s11,1882,0.45012,,,,,,,,,False,False,
d12-s11,1882,0.450149,,,,,,,,,False,False,
d12-s11,1882,0.450397,,,,,,,,,False,False,
d12-s11,1882,0.500133,,,,,,,,,False,False,
d12-s11,1882,0.500186,,,,,,,,,False,False,
d12-s11,1882,0.500397,,,,,,,,,False,False,
d12-s11,1882,0.55,,,,,,,,,False,False,
d12-s11,1882,0.550037,,,,,,,,,False,False,
d12-s11,1882,0.550146,,,,,,,,,False,False,
d12-s11,1882,0.6,,,,,,,,,False,False,
d12-s11,1882,0.600074,,,,,,,,,False,False,
d12-s11,1882,0.60016,,,,,,,,,False,False,
d12-s11,1882,0.65,,,,,,,,,False,False,
d12-s11,1882,0.650112,,,,,,,,,False,False,
d12-s11,1882,0.650173,,,,,,,,,False,False,
d12-s11,1882,0.7,,,,,,,,,False,False,
d12-s11,1882,0.700149,,,,,,,,,False,False,
d12-s11,1882,0.700186,,,,,,,,,False,False,
d12-s11,1882,0.75,,,,,,,,,False,False,
d12-s11,1882,0.7502,,,,,,,,,False,False,
d12-s11,1882,0.799947,,,,,,,,,False,False,
d12-s11,1882,0.8,,,,,,,,,False,False,
d12-s11,1882,0.800037,,,,,,,,,False,False,
d12-s11,1882,0.84996,,,,,,,,,False,False,
d12-s11,1882,0.85,,,,,,,,,False,False,
d12-s11,1882,0.850074,,,,,,,,,False,False,
d12-s11,1882,0.899973,,,,,,,,,False,False,
d12-s11,1882,0.9,,,,,,,,,False,False,
d12-s11,1882,0.900112,,,,,,,,,False,False,
d12-s11,1882,0.949963,,,,,,,,,False,False,
d12-s11,1882,0.949987,,,,,,,,,False,False,
d12-s11,1882,0.95,,,,,,,,,False,False,
d12-s11,1882,1.0,,,,,,,,,False,False,
d12-s11,1883,0.000186,,,,,,,,,False,False,
d12-s11,1883,0.000266,,,,,,,,,False,False,
d12-s11,1883,0.000372,,,,,,,,,False,False,
d12-s11,1883,0.000397,,,,,,,,,False,False,
d12-s11,1883,0.000532,,,,,,,,,False,False,
d12-s11,1883,0.000558,,,,,,,,,False,False,
d12-s11,1883,0.000794,,,,,,,,,False,False,
d12-s11,1883,0.000798,,,,,,,,,False,False,
d12-s11,1883,0.00093,,,,,,,,,False,False,
d12-s11,1883,0.00119,,,,,,,,,False,False,
d12-s11,1883,0.00133,,,,,,,,,False,False,
d12-s11,1883,0.001674,,,,,,,,,False,False,
d12-s11,1883,0.001984,,,,,,,,,False,False,
d12-s11,1883,0.002394,,,,,,,,,False,False,
d12-s11,1883,0.003162,,,,,,,,,False,False,
d12-s11,1883,0.003571,,,,,,,,,False,False,
d12-s11,1883,0.004522,,,,,,,,,False,False,
d12-s11,1883,0.006138,,,,,,,,,False,False,
d12-s11,1883,0.006746,,,,,,,,,False,False,
d12-s11,1883,0.007626,,,,,,,,,False,False,
d12-s11,1883,0.008779,,,,,,,,,False,False,
d12-s11,1883,0.010907,,,,,,,,,False,False,
d12-s11,1883,0.012091,,,,,,,,,False,False,
d12-s11,1883,0.013095,,,,,,,,,False,False,
d12-s11,1883,0.01627,,,,,,,,,False,False,
d12-s11,1883,0.017292,,,,,,,,,False,False,
d12-s11,1883,0.023996,,,,,,,,,False,False,
d12-s11,1883,0.025794,,,,,,,,,False,False,
d12-s11,1883,0.034318,,,,,,,,,False,False,
d12-s11,1883,0.047805,,,,,,,,,False,False,
d12-s11,1883,0.050223,,,,,,,,,False,False,
d12-s11,1883,0.050279,,,,,,,,,False,False,
d12-s11,1883,0.050397,,,,,,,,,False,False,
d12-s11,1883,0.074591,,,,,,,,,False,False,
d12-s11,1883,0.10026,,,,,,,,,False,False,
d12-s11,1883,0.100293,,,,,,,,,False,False,
d12-s11,1883,0.100397,,,,,,,,,False,False,
d12-s11,1883,0.106677,,,,,,,,,False,False,
d12-s11,1883,0.150112,,,,,,,,,False,False,
d12-s11,1883,0.150306,,,,,,,,,False,False,
d12-s11,1883,0.150397,,,,,,,,,False,False,
d12-s11,1883,0.159127,,,,,,,,,False,False,
d12-s11,1883,0.200149,,,,,,,,,False,False,
d12-s11,1883,0.200319,,,,,,,,,False,False,
d12-s11,1883,0.200397,,,,,,,,,False,False,
d12-s11,1883,0.250186,,,,,,,,,False,False,
d12-s11,1883,0.250333,,,,,,,,,False,False,
d12-s11,1883,0.250397,,,,,,,,,False,False,
d12-s11,1883,0.30008,,,,,,,,,False,False,
d12-s11,1883,0.300223,,,,,,,,,False,False,
d12-s11,1883,0.300397,,,,,,,,,False,False,
d12-s11,1883,0.350074,,,,,,,,,False,False,
d12-s11,1883,0.350093,,,,,,,,,False,False,
d12-s11,1883,0.35026,,,,,,,,,False,False,
d12-s11,1883,0.350359,,,,,,,,,False,False,
d12-s11,1883,0.350397,,,,,,,,,False,False,
d12-s11,1883,0.400106,,,,,,,,,False,False,
d12-s11,1883,0.400112,,,,,,,,,False,False,
d12-s11,1883,0.400397,,,,,,,,,False,False,
d12-s11,1883,0.45012,,,,,,,,,False,False,
d12-s11,1883,0.450149,,,,,,,,,False,False,
d12-s11,1883,0.450397,,,,,,,,,False,False,
d12-s11,1883,0.500133,,,,,,,,,False,False,
d12-s11,1883,0.500186,,,,,,,,,False,False,
d12-s11,1883,0.500397,,,,,,,,,False,False,
d12-s11,1883,0.55,,,,,,,,,False,False,
d12-s11,1883,0.550037,,,,,,,,,False,False,
d12-s11,1883,0.550146,,,,,,,,,False,False,
d12-s11,1883,0.6,,,,,,,,,False,False,
d12-s11,1883,0.600074,,,,,,,,,False,False,
d12-s11,1883,0.60016,,,,,,,,,False,False,
d12-s11,1883,0.65,,,,,,,,,False,False,
d12-s11,1883,0.650112,,,,,,,,,False,False,
d12-s11,1883,0.650173,,,,,,,,,False,False,
d12-s11,1883,0.7,,,,,,,,,False,False,
d12-s11,1883,0.700149,,,,,,,,,False,False,
d12-s11,1883,0.700186,,,,,,,,,False,False,
d12-s11,1883,0.75,,,,,,,,,False,False,
d12-s11,1883,0.7502,,,,,,,,,False,False,
d12-s11,1883,0.799947,,,,,,,,,False,False,
d12-s11,1883,0.8,,,,,,,,,False,False,
d12-s11,1883,0.800037,,,,,,,,,False,False,
d12-s11,1883,0.84996,,,,,,,,,False,False,
d12-s11,1883,0.85,,,,,,,,,False,False,
d12-s11,1883,0.850074,,,,,,,,,False,False,
d12-s11,1883,0.899973,,,,,,,,,False,False,
d12-s11,1883,0.9,,,,,,,,,False,False,
d12-s11,1883,0.900112,,,,,,,,,False,False,
d12-s11,1883,0.949963,,,,,,,,,False,False,
d12-s11,1883,0.949987,,,,,,,,,False,False,
d12-s11,1883,0.95,,,,,,,,,False,False,
d12-s11,1883,1.0,,,,,,,,,False,False,
d12-s11,1890,0.000186,,,,,,,,,False,False,
d12-s11,1890,0.000266,,,,,,,,,False,False,
d12-s11,1890,0.000372,,,,,,,,,False,False,
d12-s11,1890,0.000397,,,,,,,,,False,False,
d12-s11,1890,0.000532,,,,,,,,,False,False,
d12-s11,1890,0.000558,,,,,,,,,False,False,
d12-s11,1890,0.000794,,,,,,,,,False,False,
d12-s11,1890,0.000798,,,,,,,,,False,False,
d12-s11,1890,0.00093,,,,,,,,,False,False,
d12-s11,1890,0.00119,,,,,,,,,False,False,
d12-s11,1890,0.00133,,,,,,,,,False,False,
d12-s11,1890,0.001674,,,,,,,,,False,False,
d12-s11,1890,0.001984,,,,,,,,,False,False,
d12-s11,1890,0.002394,,,,,,,,,False,False,
d12-s11,1890,0.003162,,,,,,,,,False,False,
d12-s11,1890,0.003571,,,,,,,,,False,False,
d12-s11,1890,0.004522,,,,,,,,,False,False,
d12-s11,1890,0.006138,,,,,,,,,False,False,
d12-s11,1890,0.006746,,,,,,,,,False,False,
d12-s11,1890,0.007626,,,,,,,,,False,False,
d12-s11,1890,0.008779,,,,,,,,,False,False,
d12-s11,1890,0.010907,,,,,,,,,False,False,
d12-s11,1890,0.012091,,,,,,,,,False,False,
d12-s11,1890,0.013095,,,,,,,,,False,False,
d12-s11,1890,0.01627,,,,,,,,,False,False,
d12-s11,1890,0.017292,,,,,,,,,False,False,
d12-s11,1890,0.023996,,,,,,,,,False,False,
d12-s11,1890,0.025794,,,,,,,,,False,False,
d12-s11,1890,0.034318,,,,,,,,,False,False,
d12-s11,1890,0.047805,,,,,,,,,False,False,
d12-s11,1890,0.050223,,,,,,,,,False,False,
d12-s11,1890,0.050279,,,,,,,,,False,False,
d12-s11,1890,0.050397,,,,,,,,,False,False,
d12-s11,1890,0.074591,,,,,,,,,False,False,
d12-s11,1890,0.10026,,,,,,,,,False,False,
d12-s11,1890,0.100293,,,,,,,,,False,False,
d12-s11,1890,0.100397,,,,,,,,,False,False,
d12-s11,1890,0.106677,,,,,,,,,False,False,
d12-s11,1890,0.150112,,,,,,,,,False,False,
d12-s11,1890,0.150306,,,,,,,,,False,False,
d12-s11,1890,0.150397,,,,,,,,,False,False,
d12-s11,1890,0.159127,,,,,,,,,False,False,
d12-s11,1890,0.200149,,,,,,,,,False,False,
d12-s11,1890,0.200319,,,,,,,,,False,False,
d12-s11,1890,0.200397,,,,,,,,,False,False,
d12-s11,1890,0.250186,,,,,,,,,False,False,
d12-s11,1890,0.250333,,,,,,,,,False,False,
d12-s11,1890,0.250397,,,,,,,,,False,False,
d12-s11,1890,0.30008,,,,,,,,,False,False,
d12-s11,1890,0.300223,,,,,,,,,False,False,
d12-s11,1890,0.300397,,,,,,,,,False,False,
d12-s11,1890,0.350074,,,,,,,,,False,False,
d12-s11,1890,0.350093,,,,,,,,,False,False,
d12-s11,1890,0.35026,,,,,,,,,False,False,
d12-s11,1890,0.350359,,,,,,,,,False,False,
d12-s11,1890,0.350397,,,,,,,,,False,False,
d12-s11,1890,0.400106,,,,,,,,,False,False,
d12-s11,1890,0.400112,,,,,,,,,False,False,
d12-s11,1890,0.400397,,,,,,,,,False,False,
d12-s11,1890,0.45012,,,,,,,,,False,False,
d12-s11,1890,0.450149,,,,,,,,,False,False,
d12-s11,1890,0.450397,,,,,,,,,False,False,
d12-s11,1890,0.500133,,,,,,,,,False,False,
d12-s11,1890,0.500186,,,,,,,,,False,False,
d12-s11,1890,0.500397,,,,,,,,,False,False,
d12-s11,1890,0.55,,,,,,,,,False,False,
d12-s11,1890,0.550037,,,,,,,,,False,False,
d12-s11,1890,0.550146,,,,,,,,,False,False,
d12-s11,1890,0.6,,,,,,,,,False,False,
d12-s11,1890,0.600074,,,,,,,,,False,False,
d12-s11,1890,0.60016,,,,,,,,,False,False,
d12-s11,1890,0.65,,,,,,,,,False,False,
d12-s11,1890,0.650112,,,,,,,,,False,False,
d12-s11,1890,0.650173,,,,,,,,,False,False,
d12-s11,1890,0.7,,,,,,,,,False,False,
d12-s11,1890,0.700149,,,,,,,,,False,False,
d12-s11,1890,0.700186,,,,,,,,,False,False,
d12-s11,1890,0.75,1.1920928955078125e-07,0.060835870725782254,0.5829513847433219,9.5367431640625e-07,210.58383891793247,12.811051201350294,0.0,,True,True,611268.8312086135
d12-s11,1890,0.7502,,,,,,,,,False,False,
d12-s11,1890,0.799947,,,,,,,,,False,False,
d12-s11,1890,0.8,,,,,,,,,False,False,
d12-s11,1890,0.800037,,,,,,,,,False,False,
d12-s11,1890,0.84996,,,,,,,,,False,False,
d12-s11,1890,0.85,,,,,,,,,False,False,
d12-s11,1890,0.850074,,,,,,,,,False,False,
d12-s11,1890,0.899973,,,,,,,,,False,False,
d12-s11,1890,0.9,,,,,,,,,False,False,
d12-s11,1890,0.900112,,,,,,,,,False,False,
d12-s11,1890,0.949963,,,,,,,,,False,False,
d12-s11,1890,0.949987,,,,,,,,,False,False,
d12-s11,1890,0.95,,,,,,,,,False,False,
d12-s11,1890,1.0,,,,,,,,,False,False,
d12-s11,2016,0.000186,,,,,,,,,False,False,
d12-s11,2016,0.000266,,,,,,,,,False,False,
d12-s11,2016,0.000372,,,,,,,,,False,False,
d12-s11,2016,0.000397,,,,,,,,,False,False,
d12-s11,2016,0.000532,,,,,,,,,False,False,
d12-s11,2016,0.000558,,,,,,,,,False,False,
d12-s11,2016,0.000794,,,,,,,,,False,False,
d12-s11,2016,0.000798,,,,,,,,,False,False,
d12-s11,2016,0.00093,,,,,,,,,False,False,
d12-s11,2016,0.00119,,,,,,,,,False,False,
d12-s11,2016,0.00133,,,,,,,,,False,False,
d12-s11,2016,0.001674,,,,,,,,,False,False,
d12-s11,2016,0.001984,,,,,,,,,False,False,
d12-s11,2016,0.002394,,,,,,,,,False,False,
d12-s11,2016,0.003162,,,,,,,,,False,False,
d12-s11,2016,0.003571,,,,,,,,,False,False,
d12-s11,2016,0.004522,,,,,,,,,False,False,
d12-s11,2016,0.006138,,,,,,,,,False,False,
d12-s11,2016,0.006746,,,,,,,,,False,False,
d12-s11,2016,0.007626,,,,,,,,,False,False,
d12-s11,2016,0.008779,,,,,,,,,False,False,
d12-s11,2016,0.010907,,,,,,,,,False,False,
d12-s11,2016,0.012091,,,,,,,,,False,False,
d12-s11,2016,0.013095,,,,,,,,,False,False,
d12-s11,2016,0.01627,,,,,,,,,False,False,
d12-s11,2016,0.017292,,,,,,,,,False,False,
d12-s11,2016,0.023996,,,,,,,,,False,False,
d12-s11,2016,0.025794,,,,,,,,,False,False,
d12-s11,2016,0.034318,,,,,,,,,False,False,
d12-s11,2016,0.047805,,,,,,,,,False,False,
d12-s11,2016,0.050223,,,,,,,,,False,False,
d12-s11,2016,0.050279,,,,,,,,,False,False,
d12-s11,2016,0.050397,,,,,,,,,False,False,
d12-s11,2016,0.074591,,,,,,,,,False,False,
d12-s11,2016,0.10026,,,,,,,,,False,False,
d12-s11,2016,0.100293,,,,,,,,,False,False,
d12-s11,2016,0.100397,,,,,,,,,False,False,
d12-s11,2016,0.106677,,,,,,,,,False,False,
d12-s11,2016,0.150112,,,,,,,,,False,False,
d12-s11,2016,0.150306,,,,,,,,,False,False,
d12-s11,2016,0.150397,,,,,,,,,False,False,
d12-s11,2016,0.159127,,,,,,,,,False,False,
d12-s11,2016,0.200149,,,,,,,,,False,False,
d12-s11,2016,0.200319,,,,,,,,,False,False,
d12-s11,2016,0.200397,,,,,,,,,False,False,
d12-s11,2016,0.250186,,,,,,,,,False,False,
d12-s11,2016,0.250333,,,,,,,,,False,False,
d12-s11,2016,0.250397,,,,,,,,,False,False,
d12-s11,2016,0.30008,,,,,,,,,False,False,
d12-s11,2016,0.300223,,,,,,,,,False,False,
d12-s11,2016,0.300397,,,,,,,,,False,False,
d12-s11,2016,0.350074,,,,,,,,,False,False,
d12-s11,2016,0.350093,,,,,,,,,False,False,
d12-s11,2016,0.35026,,,,,,,,,False,False,
d12-s11,2016,0.350359,,,,,,,,,False,False,
d12-s11,2016,0.350397,,,,,,,,,False,False,
d12-s11,2016,0.400106,,,,,,,,,False,False,
d12-s11,2016,0.400112,,,,,,,,,False,False,
d12-s11,2016,0.400397,,,,,,,,,False,False,
d12-s11,2016,0.45012,,,,,,,,,False,False,
d12-s11,2016,0.450149,,,,,,,,,False,False,
d12-s11,2016,0.450397,,,,,,,,,False,False,
d12-s11,2016,0.500133,,,,,,,,,False,False,
d12-s11,2016,0.500186,,,,,,,,,False,False,
d12-s11,2016,0.500397,,,,,,,,,False,False,
d12-s11,2016,0.55,,,,,,,,,False,False,
d12-s11,2016,0.550037,,,,,,,,,False,False,
d12-s11,2016,0.550146,,,,,,,,,False,False,
d12-s11,2016,0.6,,,,,,,,,False,False,
d12-s11,2016,0.600074,,,,,,,,,False,False,
d12-s11,2016,0.60016,,,,,,,,,False,False,
d12-s11,2016,0.65,,,,,,,,,False,False,
d12-s11,2016,0.650112,,,,,,,,,False,False,
d12-s11,2016,0.650173,,,,,,,,,False,False,
d12-s11,2016,0.7,,,,,,,,,False,False,
d12-s11,2016,0.700149,,,,,,,,,False,False,
d12-s11,2016,0.700186,,,,,,,,,False,False,
d12-s11,2016,0.75,,,,,,,,,False,False,
d12-s11,2016,0.7502,,,,,,,,,False,False,
d12-s11,2016,0.799947,,,,,,,,,False,False,
d12-s11,2016,0.8,1.1920928955078125e-07,0.0651309375996591,0.5681416272106969,9.5367431640625e-07,200.63653638910418,13.067645731770476,0.0,,True,True,595739.6748940838
d12-s11,2016,0.800037,,,,,,,,,False,False,
d12-s11,2016,0.84996,,,,,,,,,False,False,
d12-s11,2016,0.85,,,,,,,,,False,False,
d12-s11,2016,0.850074,,,,,,,,,False,False,
d12-s11,2016,0.899973,,,,,,,,,False,False,
d12-s11,2016,0.9,,,,,,,,,False,False,
d12-s11,2016,0.900112,,,,,,,,,False,False,
d12-s11,2016,0.949963,,,,,,,,,False,False,
d12-s11,2016,0.949987,,,,,,,,,False,False,
d12-s11,2016,0.95,,,,,,,,,False,False,
d12-s11,2016,1.0,,,,,,,,,False,False,
d12-s11,2068,0.000186,,,,,,,,,False,False,
d12-s11,2068,0.000266,,,,,,,,,False,False,
d12-s11,2068,0.000372,,,,,,,,,False,False,
d12-s11,2068,0.000397,,,,,,,,,False,False,
d12-s11,2068,0.000532,,,,,,,,,False,False,
d12-s11,2068,0.000558,,,,,,,,,False,False,
d12-s11,2068,0.000794,,,,,,,,,False,False,
d12-s11,2068,0.000798,,,,,,,,,False,False,
d12-s11,2068,0.00093,,,,,,,,,False,False,
d12-s11,2068,0.00119,,,,,,,,,False,False,
d12-s11,2068,0.00133,,,,,,,,,False,False,
d12-s11,2068,0.001674,,,,,,,,,False,False,
d12-s11,2068,0.001984,,,,,,,,,False,False,
d12-s11,2068,0.002394,,,,,,,,,False,False,
d12-s11,2068,0.003162,,,,,,,,,False,False,
d12-s11,2068,0.003571,,,,,,,,,False,False,
d12-s11,2068,0.004522,,,,,,,,,False,False,
d12-s11,2068,0.006138,,,,,,,,,False,False,
d12-s11,2068,0.006746,,,,,,,,,False,False,
d12-s11,2068,0.007626,,,,,,,,,False,False,
d12-s11,2068,0.008779,,,,,,,,,False,False,
d12-s11,2068,0.010907,,,,,,,,,False,False,
d12-s11,2068,0.012091,,,,,,,,,False,False,
d12-s11,2068,0.013095,,,,,,,,,False,False,
d12-s11,2068,0.01627,,,,,,,,,False,False,
d12-s11,2068,0.017292,,,,,,,,,False,False,
d12-s11,2068,0.023996,,,,,,,,,False,False,
d12-s11,2068,0.025794,,,,,,,,,False,False,
d12-s11,2068,0.034318,,,,,,,,,False,False,
d12-s11,2068,0.047805,,,,,,,,,False,False,
d12-s11,2068,0.050223,,,,,,,,,False,False,
d12-s11,2068,0.050279,,,,,,,,,False,False,
d12-s11,2068,0.050397,,,,,,,,,False,False,
d12-s11,2068,0.074591,,,,,,,,,False,False,
d12-s11,2068,0.10026,,,,,,,,,False,False,
d12-s11,2068,0.100293,,,,,,,,,False,False,
d12-s11,2068,0.100397,,,,,,,,,False,False,
d12-s11,2068,0.106677,,,,,,,,,False,False,
d12-s11,2068,0.150112,,,,,,,,,False,False,
d12-s11,2068,0.150306,,,,,,,,,False,False,
d12-s11,2068,0.150397,,,,,,,,,False,False,
d12-s11,2068,0.159127,,,,,,,,,False,False,
d12-s11,2068,0.200149,,,,,,,,,False,False,
d12-s11,2068,0.200319,,,,,,,,,False,False,
d12-s11,2068,0.200397,,,,,,,,,False,False,
d12-s11,2068,0.250186,,,,,,,,,False,False,
d12-s11,2068,0.250333,,,,,,,,,False,False,
d12-s11,2068,0.250397,,,,,,,,,False,False,
d12-s11,2068,0.30008,,,,,,,,,False,False,
d12-s11,2068,0.300223,,,,,,,,,False,False,
d12-s11,2068,0.300397,,,,,,,,,False,False,
d12-s11,2068,0.350074,,,,,,,,,False,False,
d12-s11,2068,0.350093,,,,,,,,,False,False,
d12-s11,2068,0.35026,,,,,,,,,False,False,
d12-s11,2068,0.350359,,,,,,,,,False,False,
d12-s11,2068,0.350397,,,,,,,,,False,False,
d12-s11,2068,0.400106,,,,,,,,,False,False,
d12-s11,2068,0.400112,,,,,,,,,False,False,
d12-s11,2068,0.400397,,,,,,,,,False,False,
d12-s11,2068,0.45012,,,,,,,,,False,False,
d12-s11,2068,0.450149,,,,,,,,,False,False,
d12-s11,2068,0.450397,,,,,,,,,False,False,
d12-s11,2068,0.500133,,,,,,,,,False,False,
d12-s11,2068,0.500186,,,,,,,,,False,False,
d12-s11,2068,0.500397,,,,,,,,,False,False,
d12-s11,2068,0.55,,,,,,,,,False,False,
d12-s11,2068,0.550037,,,,,,,,,False,False,
d12-s11,2068,0.550146,,,,,,,,,False,False,
d12-s11,2068,0.6,,,,,,,,,False,False,
d12-s11,2068,0.600074,,,,,,,,,False,False,
d12-s11,2068,0.60016,,,,,,,,,False,False,
d12-s11,2068,0.65,,,,,,,,,False,False,
d12-s11,2068,0.650112,,,,,,,,,False,False,
d12-s11,2068,0.650173,,,,,,,,,False,False,
d12-s11,2068,0.7,,,,,,,,,False,False,
d12-s11,2068,0.700149,,,,,,,,,False,False,
d12-s11,2068,0.700186,,,,,,,,,False,False,
d12-s11,2068,0.75,,,,,,,,,False,False,
d12-s11,2068,0.7502,,,,,,,,,False,False,
d12-s11,2068,0.799947,,,,,,,,,False,False,
d12-s11,2068,0.8,,,,,,,,,False,False,
d12-s11,2068,0.800037,,,,,,,,,False,False,
d12-s11,2068,0.84996,,,,,,,,,False,False,
d12-s11,2068,0.85,,,,,,,,,False,False,
d12-s11,2068,0.850074,,,,,,,,,False,False,
d12-s11,2068,0.899973,,,,,,,,,False,False,
d12-s11,2068,0.9,,,,,,,,,False,False,
d12-s11,2068,0.900112,,,,,,,,,False,False,
d12-s11,2068,0.949963,,,,,,,,,False,False,
d12-s11,2068,0.949987,,,,,,,,,False,False,
d12-s11,2068,0.95,,,,,,,,,False,False,
d12-s11,2068,1.0,,,,,,,,,False,False,
d12-s11,2142,0.000186,,,,,,,,,False,False,
d12-s11,2142,0.000266,,,,,,,,,False,False,
d12-s11,2142,0.000372,,,,,,,,,False,False,
d12-s11,2142,0.000397,,,,,,,,,False,False,
d12-s11,2142,0.000532,,,,,,,,,False,False,
d12-s11,2142,0.000558,,,,,,,,,False,False,
d12-s11,2142,0.000794,,,,,,,,,False,False,
d12-s11,2142,0.000798,,,,,,,,,False,False,
d12-s11,2142,0.00093,,,,,,,,,False,False,
d12-s11,2142,0.00119,,,,,,,,,False,False,
d12-s11,2142,0.00133,,,,,,,,,False,False,
d12-s11,2142,0.001674,,,,,,,,,False,False,
d12-s11,2142,0.001984,,,,,,,,,False,False,
d12-s11,2142,0.002394,,,,,,,,,False,False,
d12-s11,2142,0.003162,,,,,,,,,False,False,
d12-s11,2142,0.003571,,,,,,,,,False,False,
d12-s11,2142,0.004522,,,,,,,,,False,False,
d12-s11,2142,0.006138,,,,,,,,,False,False,
d12-s11,2142,0.006746,,,,,,,,,False,False,
d12-s11,2142,0.007626,,,,,,,,,False,False,
d12-s11,2142,0.008779,,,,,,,,,False,False,
d12-s11,2142,0.010907,,,,,,,,,False,False,
d12-s11,2142,0.012091,,,,,,,,,False,False,
d12-s11,2142,0.013095,,,,,,,,,False,False,
d12-s11,2142,0.01627,,,,,,,,,False,False,
d12-s11,2142,0.017292,,,,,,,,,False,False,
d12-s11,2142,0.023996,,,,,,,,,False,False,
d12-s11,2142,0.025794,,,,,,,,,False,False,
d12-s11,2142,0.034318,,,,,,,,,False,False,
d12-s11,2142,0.047805,,,,,,,,,False,False,
d12-s11,2142,0.050223,,,,,,,,,False,False,
d12-s11,2142,0.050279,,,,,,,,,False,False,
d12-s11,2142,0.050397,,,,,,,,,False,False,
d12-s11,2142,0.074591,,,,,,,,,False,False,
d12-s11,2142,0.10026,,,,,,,,,False,False,
d12-s11,2142,0.100293,,,,,,,,,False,False,
d12-s11,2142,0.100397,,,,,,,,,False,False,
d12-s11,2142,0.106677,,,,,,,,,False,False,
d12-s11,2142,0.150112,,,,,,,,,False,False,
d12-s11,2142,0.150306,,,,,,,,,False,False,
d12-s11,2142,0.150397,,,,,,,,,False,False,
d12-s11,2142,0.159127,,,,,,,,,False,False,
d12-s11,2142,0.200149,,,,,,,,,False,False,
d12-s11,2142,0.200319,,,,,,,,,False,False,
d12-s11,2142,0.200397,,,,,,,,,False,False,
d12-s11,2142,0.250186,,,,,,,,,False,False,
d12-s11,2142,0.250333,,,,,,,,,False,False,
d12-s11,2142,0.250397,,,,,,,,,False,False,
d12-s11,2142,0.30008,,,,,,,,,False,False,
d12-s11,2142,0.300223,,,,,,,,,False,False,
d12-s11,2142,0.300397,,,,,,,,,False,False,
d12-s11,2142,0.350074,,,,,,,,,False,False,
d12-s11,2142,0.350093,,,,,,,,,False,False,
d12-s11,2142,0.35026,,,,,,,,,False,False,
d12-s11,2142,0.350359,,,,,,,,,False,False,
d12-s11,2142,0.350397,,,,,,,,,False,False,
d12-s11,2142,0.400106,,,,,,,,,False,False,
d12-s11,2142,0.400112,,,,,,,,,False,False,
d12-s11,2142,0.400397,,,,,,,,,False,False,
d12-s11,2142,0.45012,,,,,,,,,False,False,
d12-s11,2142,0.450149,,,,,,,,,False,False,
d12-s11,2142,0.450397,,,,,,,,,False,False,
d12-s11,2142,0.500133,,,,,,,,,False,False,
d12-s11,2142,0.500186,,,,,,,,,False,False,
d12-s11,2142,0.500397,,,,,,,,,False,False,
d12-s11,2142,0.55,,,,,,,,,False,False,
d12-s11,2142,0.550037,,,,,,,,,False,False,
d12-s11,2142,0.550146,,,,,,,,,False,False,
d12-s11,2142,0.6,,,,,,,,,False,False,
d12-s11,2142,0.600074,,,,,,,,,False,False,
d12-s11,2142,0.60016,,,,,,,,,False,False,
d12-s11,2142,0.65,,,,,,,,,False,False,
d12-s11,2142,0.650112,,,,,,,,,False,False,
d12-s11,2142,0.650173,,,,,,,,,False,False,
d12-s11,2142,0.7,,,,,,,,,False,False,
d12-s11,2142,0.700149,,,,,,,,,False,False,
d12-s11,2142,0.700186,,,,,,,,,False,False,
d12-s11,2142,0.75,,,,,,,,,False,False,
d12-s11,2142,0.7502,,,,,,,,,False,False,
d12-s11,2142,0.799947,,,,,,,,,False,False,
d12-s11,2142,0.8,,,,,,,,,False,False,
d12-s11,2142,0.800037,,,,,,,,,False,False,
d12-s11,2142,0.84996,,,,,,,,,False,False,
