run,kind,s0,s1,gap,progress,cos
d16-s7,probe_grad,4,8,4,0.000744047619047619,0.2266289517921688
d16-s7,probe_grad,4,16,12,0.000744047619047619,0.7743103707286262
d16-s7,probe_grad,4,32,28,0.000744047619047619,0.6362904068308587
d16-s7,probe_grad,4,40,36,0.000744047619047619,0.5618615053538746
d16-s7,probe_grad,4,64,60,0.000744047619047619,0.37280762114712696
d16-s7,probe_grad,4,128,124,0.000744047619047619,0.10590491020777922
d16-s7,probe_grad,4,256,252,0.000744047619047619,0.06131540967134173
d16-s7,probe_grad,4,269,265,0.000744047619047619,0.05027071929401461
d16-s7,probe_grad,4,400,396,0.000744047619047619,0.0357442289639212
d16-s7,probe_grad,4,538,534,0.000744047619047619,0.021813305844266606
d16-s7,probe_grad,4,806,802,0.000744047619047619,0.02023293631724247
d16-s7,probe_grad,4,1075,1071,0.000744047619047619,0.014546613344302458
d16-s7,probe_grad,4,1344,1340,0.000744047619047619,0.011555662463656954
d16-s7,probe_grad,4,1613,1609,0.000744047619047619,0.0038187900120092225
d16-s7,probe_grad,4,1881,1877,0.000744047619047619,0.006424739578496888
d16-s7,probe_grad,4,1882,1878,0.000744047619047619,0.004225200253332609
d16-s7,probe_grad,4,2150,2146,0.000744047619047619,0.0025630127097682038
d16-s7,probe_grad,4,2419,2415,0.000744047619047619,0.001991325649553696
d16-s7,probe_grad,4,2688,2684,0.000744047619047619,0.0024758169671961895
d16-s7,probe_grad,4,2956,2952,0.000744047619047619,0.0012259050576648835
d16-s7,probe_grad,4,3225,3221,0.000744047619047619,0.002173763972383632
d16-s7,probe_grad,4,3494,3490,0.000744047619047619,0.001646491286872581
d16-s7,probe_grad,4,3763,3759,0.000744047619047619,0.0019978432981975006
d16-s7,probe_grad,4,4031,4027,0.000744047619047619,0.003290765749688885
d16-s7,probe_grad,4,4300,4296,0.000744047619047619,0.003332791529317262
d16-s7,probe_grad,4,4569,4565,0.000744047619047619,0.00224493625057236
d16-s7,probe_grad,4,4838,4834,0.000744047619047619,0.0019384980503856658
d16-s7,probe_grad,4,5106,5102,0.000744047619047619,0.00231670115352481
d16-s7,probe_grad,4,5375,5371,0.000744047619047619,0.003067728228344245
d16-s7,probe_grad,8,16,8,0.001488095238095238,0.1940121348617196
d16-s7,probe_grad,8,32,24,0.001488095238095238,0.257966890952169
d16-s7,probe_grad,8,40,32,0.001488095238095238,0.25699944219256465
d16-s7,probe_grad,8,64,56,0.001488095238095238,0.213185869865425
d16-s7,probe_grad,8,128,120,0.001488095238095238,0.09989975390565806
d16-s7,probe_grad,8,256,248,0.001488095238095238,0.10226970599231924
d16-s7,probe_grad,8,269,261,0.001488095238095238,0.13343911544947248
d16-s7,probe_grad,8,400,392,0.001488095238095238,0.0862843238218809
d16-s7,probe_grad,8,538,530,0.001488095238095238,0.06201757915202582
d16-s7,probe_grad,8,806,798,0.001488095238095238,0.026028884605981625
d16-s7,probe_grad,8,1075,1067,0.001488095238095238,0.03097904355247624
d16-s7,probe_grad,8,1344,1336,0.001488095238095238,-0.02245880156049501
d16-s7,probe_grad,8,1613,1605,0.001488095238095238,-0.0070620455638366365
d16-s7,probe_grad,8,1881,1873,0.001488095238095238,0.01915660737150321
d16-s7,probe_grad,8,1882,1874,0.001488095238095238,-0.0030639741211499916
d16-s7,probe_grad,8,2150,2142,0.001488095238095238,0.013166901374257231
d16-s7,probe_grad,8,2419,2411,0.001488095238095238,0.01221289878386773
d16-s7,probe_grad,8,2688,2680,0.001488095238095238,-0.012409113652423332
d16-s7,probe_grad,8,2956,2948,0.001488095238095238,-0.0003855831208186263
d16-s7,probe_grad,8,3225,3217,0.001488095238095238,0.000979814679402008
d16-s7,probe_grad,8,3494,3486,0.001488095238095238,0.006794523712183713
d16-s7,probe_grad,8,3763,3755,0.001488095238095238,0.0034415611094177683
d16-s7,probe_grad,8,4031,4023,0.001488095238095238,-0.009986374908018387
d16-s7,probe_grad,8,4300,4292,0.001488095238095238,0.0010366633278936041
d16-s7,probe_grad,8,4569,4561,0.001488095238095238,-0.0029153832130546704
d16-s7,probe_grad,8,4838,4830,0.001488095238095238,0.003483178409515682
d16-s7,probe_grad,8,5106,5098,0.001488095238095238,-0.003244311540949652
d16-s7,probe_grad,8,5375,5367,0.001488095238095238,-0.0028683792642034372
d16-s7,probe_grad,16,32,16,0.002976190476190476,0.8433036958081862
d16-s7,probe_grad,16,40,24,0.002976190476190476,0.7432037516972334
d16-s7,probe_grad,16,64,48,0.002976190476190476,0.5182686028671406
d16-s7,probe_grad,16,128,112,0.002976190476190476,0.17396439838457392
d16-s7,probe_grad,16,256,240,0.002976190476190476,0.08823994211165943
d16-s7,probe_grad,16,269,253,0.002976190476190476,0.06613038754721054
d16-s7,probe_grad,16,400,384,0.002976190476190476,0.058269131164574196
d16-s7,probe_grad,16,538,522,0.002976190476190476,0.043965859160649434
d16-s7,probe_grad,16,806,790,0.002976190476190476,0.04261458310946467
d16-s7,probe_grad,16,1075,1059,0.002976190476190476,0.027682658639337016
d16-s7,probe_grad,16,1344,1328,0.002976190476190476,0.0301581048227884
d16-s7,probe_grad,16,1613,1597,0.002976190476190476,0.018295615860050133
d16-s7,probe_grad,16,1881,1865,0.002976190476190476,0.014642469405798067
d16-s7,probe_grad,16,1882,1866,0.002976190476190476,0.017597621472032966
d16-s7,probe_grad,16,2150,2134,0.002976190476190476,0.01201022101214354
d16-s7,probe_grad,16,2419,2403,0.002976190476190476,0.01028414487433879
d16-s7,probe_grad,16,2688,2672,0.002976190476190476,0.01202574348997254
d16-s7,probe_grad,16,2956,2940,0.002976190476190476,0.009162059101660285
d16-s7,probe_grad,16,3225,3209,0.002976190476190476,0.008315852117726542
d16-s7,probe_grad,16,3494,3478,0.002976190476190476,0.007713747725082322
d16-s7,probe_grad,16,3763,3747,0.002976190476190476,0.008646243394293486
d16-s7,probe_grad,16,4031,4015,0.002976190476190476,0.011568307211703495
d16-s7,probe_grad,16,4300,4284,0.002976190476190476,0.010417859018288199
d16-s7,probe_grad,16,4569,4553,0.002976190476190476,0.010511359126953047
d16-s7,probe_grad,16,4838,4822,0.002976190476190476,0.008816354511507182
d16-s7,probe_grad,16,5106,5090,0.002976190476190476,0.010734132703200866
d16-s7,probe_grad,16,5375,5359,0.002976190476190476,0.010994025994020872
d16-s7,probe_grad,32,40,8,0.005952380952380952,0.9604451805660249
d16-s7,probe_grad,32,64,32,0.005952380952380952,0.672599024598933
d16-s7,probe_grad,32,128,96,0.005952380952380952,0.22414128017646917
d16-s7,probe_grad,32,256,224,0.005952380952380952,0.11953091098641945
d16-s7,probe_grad,32,269,237,0.005952380952380952,0.09117561051761508
d16-s7,probe_grad,32,400,368,0.005952380952380952,0.08560581472093641
d16-s7,probe_grad,32,538,506,0.005952380952380952,0.06684502250298828
d16-s7,probe_grad,32,806,774,0.005952380952380952,0.06350942098744823
d16-s7,probe_grad,32,1075,1043,0.005952380952380952,0.04616363538878892
d16-s7,probe_grad,32,1344,1312,0.005952380952380952,0.04385917848801571
d16-s7,probe_grad,32,1613,1581,0.005952380952380952,0.0311181564280745
d16-s7,probe_grad,32,1881,1849,0.005952380952380952,0.02536121348873984
d16-s7,probe_grad,32,1882,1850,0.005952380952380952,0.027829812383703613
d16-s7,probe_grad,32,2150,2118,0.005952380952380952,0.02046969498072497
d16-s7,probe_grad,32,2419,2387,0.005952380952380952,0.01825266257317801
d16-s7,probe_grad,32,2688,2656,0.005952380952380952,0.018901852866105396
d16-s7,probe_grad,32,2956,2924,0.005952380952380952,0.01638863458006704
d16-s7,probe_grad,32,3225,3193,0.005952380952380952,0.013637961190766785
d16-s7,probe_grad,32,3494,3462,0.005952380952380952,0.01351100673764118
d16-s7,probe_grad,32,3763,3731,0.005952380952380952,0.014761034883052696
d16-s7,probe_grad,32,4031,3999,0.005952380952380952,0.016721529321154425
d16-s7,probe_grad,32,4300,4268,0.005952380952380952,0.015848897004498288
d16-s7,probe_grad,32,4569,4537,0.005952380952380952,0.016604314231223136
d16-s7,probe_grad,32,4838,4806,0.005952380952380952,0.015565249828185367
d16-s7,probe_grad,32,5106,5074,0.005952380952380952,0.01716457282253907
d16-s7,probe_grad,32,5375,5343,0.005952380952380952,0.017269173599102863
d16-s7,probe_grad,40,64,24,0.00744047619047619,0.7357295773387929
d16-s7,probe_grad,40,128,88,0.00744047619047619,0.24466961988958466
d16-s7,probe_grad,40,256,216,0.00744047619047619,0.13414554831813297
d16-s7,probe_grad,40,269,229,0.00744047619047619,0.10604923719323979
d16-s7,probe_grad,40,400,360,0.00744047619047619,0.09998370110080093
d16-s7,probe_grad,40,538,498,0.00744047619047619,0.07960102623716875
d16-s7,probe_grad,40,806,766,0.00744047619047619,0.07304302398482598
d16-s7,probe_grad,40,1075,1035,0.00744047619047619,0.05496715658340887
d16-s7,probe_grad,40,1344,1304,0.00744047619047619,0.04966030639361574
d16-s7,probe_grad,40,1613,1573,0.00744047619047619,0.036588216808478034
d16-s7,probe_grad,40,1881,1841,0.00744047619047619,0.03181697542031611
d16-s7,probe_grad,40,1882,1842,0.00744047619047619,0.03293848140388417
d16-s7,probe_grad,40,2150,2110,0.00744047619047619,0.024958986968211663
d16-s7,probe_grad,40,2419,2379,0.00744047619047619,0.023234165708014443
d16-s7,probe_grad,40,2688,2648,0.00744047619047619,0.022144804734788616
d16-s7,probe_grad,40,2956,2916,0.00744047619047619,0.019829293450218288
d16-s7,probe_grad,40,3225,3185,0.00744047619047619,0.017706054722975765
d16-s7,probe_grad,40,3494,3454,0.00744047619047619,0.01689598123199006
d16-s7,probe_grad,40,3763,3723,0.00744047619047619,0.017811361322700156
d16-s7,probe_grad,40,4031,3991,0.00744047619047619,0.01974159331386883
d16-s7,probe_grad,40,4300,4260,0.00744047619047619,0.01959475487534306
d16-s7,probe_grad,40,4569,4529,0.00744047619047619,0.020180169698012396
d16-s7,probe_grad,40,4838,4798,0.00744047619047619,0.01938999839437257
d16-s7,probe_grad,40,5106,5066,0.00744047619047619,0.020892590733906438
d16-s7,probe_grad,40,5375,5335,0.00744047619047619,0.02113073786473256
d16-s7,probe_grad,64,128,64,0.011904761904761904,0.3329830520623242
d16-s7,probe_grad,64,256,192,0.011904761904761904,0.1910990929225083
d16-s7,probe_grad,64,269,205,0.011904761904761904,0.1707314440678533
d16-s7,probe_grad,64,400,336,0.011904761904761904,0.1384046316989244
d16-s7,probe_grad,64,538,474,0.011904761904761904,0.11124344803129498
d16-s7,probe_grad,64,806,742,0.011904761904761904,0.08736216831933433
d16-s7,probe_grad,64,1075,1011,0.011904761904761904,0.0716311481911743
d16-s7,probe_grad,64,1344,1280,0.011904761904761904,0.05147879262157174
d16-s7,probe_grad,64,1613,1549,0.011904761904761904,0.038436717571711104
d16-s7,probe_grad,64,1881,1817,0.011904761904761904,0.042262689518594326
d16-s7,probe_grad,64,1882,1818,0.011904761904761904,0.03655971583656105
d16-s7,probe_grad,64,2150,2086,0.011904761904761904,0.0358264015418311
d16-s7,probe_grad,64,2419,2355,0.011904761904761904,0.029951405576237648
d16-s7,probe_grad,64,2688,2624,0.011904761904761904,0.023607731675507816
d16-s7,probe_grad,64,2956,2892,0.011904761904761904,0.024529964407445096
d16-s7,probe_grad,64,3225,3161,0.011904761904761904,0.021137921430934636
d16-s7,probe_grad,64,3494,3430,0.011904761904761904,0.022184976176810953
d16-s7,probe_grad,64,3763,3699,0.011904761904761904,0.022194454006435185
d16-s7,probe_grad,64,4031,3967,0.011904761904761904,0.019452535903792038
d16-s7,probe_grad,64,4300,4236,0.011904761904761904,0.022828653650000502
d16-s7,probe_grad,64,4569,4505,0.011904761904761904,0.02144461741505726
d16-s7,probe_grad,64,4838,4774,0.011904761904761904,0.02285181853408704
d16-s7,probe_grad,64,5106,5042,0.011904761904761904,0.02311256720629625
d16-s7,probe_grad,64,5375,5311,0.011904761904761904,0.02328084936474938
d16-s7,probe_grad,128,256,128,0.023809523809523808,0.3431802173284812
d16-s7,probe_grad,128,269,141,0.023809523809523808,0.33934440663539367
d16-s7,probe_grad,128,400,272,0.023809523809523808,0.22930796504835377
d16-s7,probe_grad,128,538,410,0.023809523809523808,0.18911739591013102
d16-s7,probe_grad,128,806,678,0.023809523809523808,0.12112107727869575
d16-s7,probe_grad,128,1075,947,0.023809523809523808,0.10064318424294064
d16-s7,probe_grad,128,1344,1216,0.023809523809523808,0.05143256783875997
d16-s7,probe_grad,128,1613,1485,0.023809523809523808,0.03865818495300078
d16-s7,probe_grad,128,1881,1753,0.023809523809523808,0.053154626117224005
d16-s7,probe_grad,128,1882,1754,0.023809523809523808,0.0335398288421824
d16-s7,probe_grad,128,2150,2022,0.023809523809523808,0.05110895039964767
d16-s7,probe_grad,128,2419,2291,0.023809523809523808,0.0387483827936345
d16-s7,probe_grad,128,2688,2560,0.023809523809523808,0.020488201904658755
d16-s7,probe_grad,128,2956,2828,0.023809523809523808,0.03124858515489749
d16-s7,probe_grad,128,3225,3097,0.023809523809523808,0.022259438136147027
d16-s7,probe_grad,128,3494,3366,0.023809523809523808,0.028828650986811706
d16-s7,probe_grad,128,3763,3635,0.023809523809523808,0.02725006863052884
d16-s7,probe_grad,128,4031,3903,0.023809523809523808,0.01635524722731735
d16-s7,probe_grad,128,4300,4172,0.023809523809523808,0.023409926734022136
d16-s7,probe_grad,128,4569,4441,0.023809523809523808,0.018956257086080803
d16-s7,probe_grad,128,4838,4710,0.023809523809523808,0.022117018525882385
d16-s7,probe_grad,128,5106,4978,0.023809523809523808,0.020980465588590295
d16-s7,probe_grad,128,5375,5247,0.023809523809523808,0.021335929170216685
d16-s7,probe_grad,256,269,13,0.047619047619047616,0.7953393658172131
d16-s7,probe_grad,256,400,144,0.047619047619047616,0.47954348783937367
d16-s7,probe_grad,256,538,282,0.047619047619047616,0.3732674652836453
d16-s7,probe_grad,256,806,550,0.047619047619047616,0.2705339698195575
d16-s7,probe_grad,256,1075,819,0.047619047619047616,0.23703405120938803
d16-s7,probe_grad,256,1344,1088,0.047619047619047616,0.15764752791205647
d16-s7,probe_grad,256,1613,1357,0.047619047619047616,0.11609953918337935
d16-s7,probe_grad,256,1881,1625,0.047619047619047616,0.13844814893630622
d16-s7,probe_grad,256,1882,1626,0.047619047619047616,0.10939861619644443
d16-s7,probe_grad,256,2150,1894,0.047619047619047616,0.12820765021752248
d16-s7,probe_grad,256,2419,2163,0.047619047619047616,0.09294562120313621
d16-s7,probe_grad,256,2688,2432,0.047619047619047616,0.06643919070778903
d16-s7,probe_grad,256,2956,2700,0.047619047619047616,0.07875309205303527
d16-s7,probe_grad,256,3225,2969,0.047619047619047616,0.06712317990261193
d16-s7,probe_grad,256,3494,3238,0.047619047619047616,0.07509438237359634
d16-s7,probe_grad,256,3763,3507,0.047619047619047616,0.07340800159803389
d16-s7,probe_grad,256,4031,3775,0.047619047619047616,0.05734283180867291
d16-s7,probe_grad,256,4300,4044,0.047619047619047616,0.06666406527344049
d16-s7,probe_grad,256,4569,4313,0.047619047619047616,0.06085648744141086
d16-s7,probe_grad,256,4838,4582,0.047619047619047616,0.0671227822076159
d16-s7,probe_grad,256,5106,4850,0.047619047619047616,0.06486648805806036
d16-s7,probe_grad,256,5375,5119,0.047619047619047616,0.06642046707032366
d16-s7,probe_grad,269,400,131,0.050037202380952384,0.48881879436216996
d16-s7,probe_grad,269,538,269,0.050037202380952384,0.4010279424045502
d16-s7,probe_grad,269,806,537,0.050037202380952384,0.25771571943126886
d16-s7,probe_grad,269,1075,806,0.050037202380952384,0.22453311971826914
d16-s7,probe_grad,269,1344,1075,0.050037202380952384,0.11260479361081997
d16-s7,probe_grad,269,1613,1344,0.050037202380952384,0.07623845331196641
d16-s7,probe_grad,269,1881,1612,0.050037202380952384,0.1229274029291088
d16-s7,probe_grad,269,1882,1613,0.050037202380952384,0.07216863953502832
d16-s7,probe_grad,269,2150,1881,0.050037202380952384,0.12221335817513036
d16-s7,probe_grad,269,2419,2150,0.050037202380952384,0.08434109493777388
d16-s7,probe_grad,269,2688,2419,0.050037202380952384,0.03634448947298248
d16-s7,probe_grad,269,2956,2687,0.050037202380952384,0.06852518089821528
d16-s7,probe_grad,269,3225,2956,0.050037202380952384,0.047609537908933894
d16-s7,probe_grad,269,3494,3225,0.050037202380952384,0.06488092348559561
d16-s7,probe_grad,269,3763,3494,0.050037202380952384,0.06351182518745216
d16-s7,probe_grad,269,4031,3762,0.050037202380952384,0.03500022922116494
d16-s7,probe_grad,269,4300,4031,0.050037202380952384,0.05353366320366157
d16-s7,probe_grad,269,4569,4300,0.050037202380952384,0.03969167038342762
d16-s7,probe_grad,269,4838,4569,0.050037202380952384,0.048472880978013576
d16-s7,probe_grad,269,5106,4837,0.050037202380952384,0.042791209403403536
d16-s7,probe_grad,269,5375,5106,0.050037202380952384,0.04569071017261341
d16-s7,probe_grad,400,538,138,0.0744047619047619,0.5442818671503505
d16-s7,probe_grad,400,806,406,0.0744047619047619,0.42088445958432164
d16-s7,probe_grad,400,1075,675,0.0744047619047619,0.37518256183027854
d16-s7,probe_grad,400,1344,944,0.0744047619047619,0.27147214616306903
d16-s7,probe_grad,400,1613,1213,0.0744047619047619,0.21840705424928317
d16-s7,probe_grad,400,1881,1481,0.0744047619047619,0.22455047290710045
d16-s7,probe_grad,400,1882,1482,0.0744047619047619,0.1939089686421732
d16-s7,probe_grad,400,2150,1750,0.0744047619047619,0.19780989572747582
d16-s7,probe_grad,400,2419,2019,0.0744047619047619,0.15303255790482995
d16-s7,probe_grad,400,2688,2288,0.0744047619047619,0.12326628083973938
d16-s7,probe_grad,400,2956,2556,0.0744047619047619,0.13158403390580597
d16-s7,probe_grad,400,3225,2825,0.0744047619047619,0.1171281409473812
d16-s7,probe_grad,400,3494,3094,0.0744047619047619,0.12195863903556213
d16-s7,probe_grad,400,3763,3363,0.0744047619047619,0.11911553668831404
d16-s7,probe_grad,400,4031,3631,0.0744047619047619,0.10985198951721388
d16-s7,probe_grad,400,4300,3900,0.0744047619047619,0.11734526675562924
d16-s7,probe_grad,400,4569,4169,0.0744047619047619,0.11183015195522392
d16-s7,probe_grad,400,4838,4438,0.0744047619047619,0.1164590844655257
d16-s7,probe_grad,400,5106,4706,0.0744047619047619,0.11569932776199986
d16-s7,probe_grad,400,5375,4975,0.0744047619047619,0.1177728138252388
d16-s7,probe_grad,538,806,268,0.10007440476190477,0.5383238257549988
d16-s7,probe_grad,538,1075,537,0.10007440476190477,0.4578257744346677
d16-s7,probe_grad,538,1344,806,0.10007440476190477,0.3419496402322625
d16-s7,probe_grad,538,1613,1075,0.10007440476190477,0.2954048172476251
d16-s7,probe_grad,538,1881,1343,0.10007440476190477,0.28402727473113265
d16-s7,probe_grad,538,1882,1344,0.10007440476190477,0.26144220905372506
d16-s7,probe_grad,538,2150,1612,0.10007440476190477,0.2506618534336114
d16-s7,probe_grad,538,2419,1881,0.10007440476190477,0.206357875626875
d16-s7,probe_grad,538,2688,2150,0.10007440476190477,0.16727689317053485
d16-s7,probe_grad,538,2956,2418,0.10007440476190477,0.174167288841713
d16-s7,probe_grad,538,3225,2687,0.10007440476190477,0.15431713953334011
d16-s7,probe_grad,538,3494,2956,0.10007440476190477,0.16052199953206475
d16-s7,probe_grad,538,3763,3225,0.10007440476190477,0.15589496045089565
d16-s7,probe_grad,538,4031,3493,0.10007440476190477,0.14563554053627864
d16-s7,probe_grad,538,4300,3762,0.10007440476190477,0.1550849689031028
d16-s7,probe_grad,538,4569,4031,0.10007440476190477,0.15066677726885727
d16-s7,probe_grad,538,4838,4300,0.10007440476190477,0.15583136935249617
d16-s7,probe_grad,538,5106,4568,0.10007440476190477,0.15647391258577867
d16-s7,probe_grad,538,5375,4837,0.10007440476190477,0.15987424170083725
d16-s7,probe_grad,806,1075,269,0.14992559523809523,0.6034918284709009
d16-s7,probe_grad,806,1344,538,0.14992559523809523,0.5180021864544208
d16-s7,probe_grad,806,1613,807,0.14992559523809523,0.4640734479856709
d16-s7,probe_grad,806,1881,1075,0.14992559523809523,0.41519779150681607
d16-s7,probe_grad,806,1882,1076,0.14992559523809523,0.4262860258569635
d16-s7,probe_grad,806,2150,1344,0.14992559523809523,0.3729204957979901
d16-s7,probe_grad,806,2419,1613,0.14992559523809523,0.3258891013150692
