run,depth,seed,step,normalized_progress,phase,slice_index,slice_grad_norm,slice_dot_device_mean,slice_cosine_device_mean,device_mean_grad_norm_exact
d16-s7,16,7,4104,0.7633928571428571,late,1,0.9424932701720531,0.14826947504637347,0.4153505617627602,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,2,0.9618736607156195,0.16374368370656697,0.4494566743503866,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,3,0.9274441877574248,0.12928973194006185,0.3680591012071946,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,4,0.9066748774088936,0.1363718529810349,0.3971133337191296,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,5,0.9370697623718013,0.15894138086968854,0.44782297188599757,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,6,0.805723504850242,0.07972349254638136,0.26124115367498785,0.3787552748709724
d16-s7,16,7,4104,0.7633928571428571,late,7,0.8929652870625042,0.15565546936945746,0.4602259670122613,0.3787552748709724
d16-s7,16,7,4320,0.8035714285714286,late,0,0.9264824702420781,0.1547784760059165,0.4581242534256408,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,1,1.0743623394799913,0.1997664899951075,0.5098962139583918,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,2,0.8235624330776373,0.09415725108143198,0.31352138388514644,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,3,0.8958407150378425,0.1282904432237122,0.3927113320333765,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,4,0.8794907046548472,0.1524248158242921,0.4752633772617267,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,5,0.8578118412869952,0.11905447024519696,0.3805954522319159,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,6,0.8279320474074905,0.10735077577142685,0.3555661574164305,0.3646616354323164
d16-s7,16,7,4320,0.8035714285714286,late,7,0.8820029741591741,0.12284338420061007,0.3819369250647781,0.3646616354323164
d16-s7,16,7,4536,0.84375,late,0,0.8495779448209398,0.09708103722137608,0.3512718594395453,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,1,0.8405530196787061,0.11129949898797804,0.40704298841352243,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,2,0.8143907335566408,0.08909826837567802,0.33631684605966206,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,3,0.8427519370084787,0.09616700324497979,0.3507829732257296,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,4,0.8687677848148131,0.0931252069793229,0.3295154060059916,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,5,0.9018587402548777,0.12413376613717972,0.42312003964476813,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,6,0.8024074139172652,0.08819704255044304,0.33788683531310587,0.32530281282337903
d16-s7,16,7,4536,0.84375,late,7,1.0781276536991797,0.1575150542170563,0.4491217243811369,0.32530281282337903
d16-s7,16,7,4752,0.8839285714285714,late,0,0.8106254447635792,0.10518395012673802,0.4183142705753393,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,1,0.8317337937170717,0.08744310561658039,0.338933629195135,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,2,0.8496092346892844,0.0996072092069471,0.37795925454689583,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,3,0.8257068741289461,0.10989509031083507,0.42906770353800217,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,4,0.8315250845042623,0.08965989661502005,0.3476132438914646,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,5,0.8335806161834366,0.09215457489516278,0.3564041306272513,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,6,0.8985695783308856,0.09451576177446395,0.3390985741217226,0.3101891225001429
d16-s7,16,7,4752,0.8839285714285714,late,7,0.8475570972305028,0.09485701121992898,0.36080613006712825,0.3101891225001429
d16-s7,16,7,4968,0.9241071428571429,late,0,0.8170949413039792,0.090477711790297,0.36284558804927963,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,1,0.8072169279552218,0.09666105877010193,0.3923864907657777,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,2,0.7798914350247458,0.08624811240973303,0.3623833271859231,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,3,0.8116161233829879,0.09813092716666835,0.3961940928402746,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,4,0.8209632472199838,0.08567863811979702,0.34198070197117536,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,5,0.8258950421219721,0.09108686712793058,0.36139627003545005,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,6,0.8252450059001772,0.08169489472498544,0.324387994348096,0.3051737962078645
d16-s7,16,7,4968,0.9241071428571429,late,7,0.8919233261734659,0.11681039449445438,0.42914763992226673,0.3051737962078645
d16-s7,16,7,5184,0.9642857142857143,late,0,0.8527986845614682,0.08332941033844844,0.333002544866884,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,1,0.8597969406504751,0.09467304093181171,0.3752547490506259,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,2,0.8603816292366175,0.08749465666065599,0.3465661709614612,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,3,0.8821711615935541,0.09939604688972589,0.38398302127136774,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,4,0.7995982666436701,0.0805778619433425,0.34343113190034186,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,5,0.7796373890156469,0.06631941968942485,0.2898970691118711,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,6,0.7909105395933613,0.08054346325962108,0.34705531707449855,0.29342981133344237
d16-s7,16,7,5184,0.9642857142857143,late,7,0.8583745855461243,0.08459230598189849,0.33585342292718806,0.29342981133344237
